Age,Gender,Income,Balance,Vintage,Transaction_Status,Product_Holdings,Credit_Card,Credit_Category,Is_Churn
41,1,3,545304.6,3,1,2,1,1,0
41,1,3,461064.33,1,0,2,0,1,0
36,2,2,1234981.71,4,1,2,0,1,0
31,2,1,1528253.19,0,1,2,1,2,0
30,1,3,715528.89,4,1,2,0,1,0
41,1,3,1059779.88,4,1,2,0,2,0
32,1,3,574524.54,4,0,1,1,1,0
28,2,3,853733.07,1,0,1,1,1,1
39,2,1,492574.95,0,1,2,1,1,1
46,2,3,304379.01,1,0,1,0,2,1
55,1,1,299920.14,0,0,2,0,1,1
50,1,3,1299063.6,1,1,1,1,3,0
38,1,1,234794.79,1,0,2,1,2,0
34,2,2,663438.15,2,1,2,1,1,1
41,1,4,832435.56,4,1,1,1,1,1
42,1,2,1032250.05,1,0,1,1,2,0
65,1,2,897522.66,1,1,1,0,3,0
32,1,4,740358.81,1,1,2,0,3,0
47,2,1,594836.01,0,0,1,0,1,1
27,2,1,1587340.98,0,1,2,1,1,0
56,1,4,429389.28,1,1,1,1,1,0
35,1,1,1064006.1,4,1,1,0,2,0
39,1,2,1577764.8,3,1,2,1,1,0
51,2,1,1133127.72,2,0,1,0,2,0
44,2,4,1116779.49,0,0,2,1,3,0
37,2,2,785143.53,4,1,2,1,1,0
67,2,4,1051061.85,2,1,2,0,3,0
29,1,2,696421.08,2,0,2,1,1,0
46,2,3,1515335.31,2,1,1,0,1,0
51,2,2,573302.7,3,0,2,1,3,0
30,2,2,971623.8,0,0,2,1,3,0
31,2,2,1173695.13,3,1,1,1,1,1
33,2,2,328379.85,4,0,1,1,2,1
56,1,2,701397.09,3,1,1,1,1,1
65,2,1,483108.39,1,0,2,0,1,0
48,2,2,70722,4,0,1,0,1,1
32,1,4,783022.14,1,0,2,1,1,0
29,1,2,803296.17,5,1,2,1,1,1
52,2,2,904581.63,2,1,2,1,1,0
25,1,1,612550.44,1,0,2,1,2,0
39,2,3,84987,3,0,2,0,1,0
39,1,3,1150150.95,3,0,1,1,1,0
51,2,4,1177125.75,4,1,1,1,2,0
44,2,3,1269795.96,5,0,1,1,1,0
48,1,3,718144.38,1,0,1,0,3,0
28,1,4,796108.68,0,1,2,1,2,0
71,2,1,296289.63,0,1,1,1,2,0
49,1,1,1082781.63,3,0,1,1,2,0
30,2,3,884928.51,4,1,1,0,3,0
35,1,2,2206692.45,1,1,2,0,2,0
31,1,1,24624,3,1,1,1,1,0
29,1,2,393518.79,3,0,4,0,1,0
33,2,2,1175358.06,1,0,1,1,2,0
31,1,2,419524.92,1,0,2,1,3,0
40,2,1,1017301.77,3,1,1,1,2,0
27,1,2,886926.15,1,1,2,1,3,0
63,2,3,953189.73,4,0,1,1,2,0
26,2,2,935295.84,0,0,2,1,1,0
48,2,1,1068611.04,0,0,2,1,2,1
32,2,1,903433.05,1,1,2,1,1,0
41,2,4,485894.97,2,1,2,1,1,0
48,1,1,299255.31,5,1,2,1,1,0
40,1,1,79002,2,1,4,1,1,0
26,1,2,1365679.98,2,0,1,1,1,0
26,1,1,711,3,0,2,1,2,0
63,1,1,862222.05,2,1,1,1,1,0
56,2,3,2353581.81,2,0,1,1,1,0
50,1,2,461209.05,4,0,4,0,2,0
36,2,1,530680.86,4,0,2,1,1,0
47,2,4,411425.37,2,0,2,0,2,0
29,2,2,1368338.67,2,1,1,0,2,0
43,1,1,898735.59,0,1,1,1,2,1
41,2,3,590384.25,2,0,2,1,2,0
55,1,2,238281.3,4,0,1,1,1,1
33,1,3,1197525.33,4,0,1,1,1,1
44,2,1,2361625.47,4,1,1,0,2,1
29,1,4,807859.89,3,0,2,1,1,0
33,2,4,265102.74,1,0,2,0,1,1
63,1,2,966725.1,1,0,2,1,3,0
41,1,2,1070655.12,3,1,1,1,3,0
58,2,4,76789.8,3,0,1,1,2,1
49,2,1,517110.57,2,1,1,1,1,1
43,2,3,116476.11,4,0,1,1,1,0
45,2,3,145197,5,0,2,1,1,0
28,2,4,1293316.29,5,0,1,1,1,0
52,1,3,1958413.14,0,0,2,0,1,0
29,2,3,6003,0,1,2,0,1,0
32,2,1,314691.93,1,0,1,1,1,0
48,2,3,661779,1,1,2,0,2,0
52,2,2,623628,4,1,2,1,3,0
37,2,2,1066706.28,3,0,1,1,1,0
38,1,2,703236.96,4,1,2,0,3,0
44,2,2,446673.24,2,0,2,1,1,0
46,2,4,365969.97,3,0,1,0,2,1
57,2,4,1585696.05,3,0,2,0,1,0
51,1,2,576394.2,4,1,1,0,1,1
39,1,1,471330.45,1,1,1,0,1,1
34,2,1,126621,1,0,1,1,2,0
42,2,2,804432.96,2,1,1,0,2,0
30,2,1,1857759.75,4,1,2,0,1,1
51,1,1,1298795.22,1,1,2,0,3,0
49,2,1,757924.56,3,0,1,1,1,0
42,1,1,1023225.12,1,1,2,1,3,0
36,1,4,834278.04,2,1,2,1,3,0
48,2,2,450539.28,2,1,2,1,1,0
54,2,1,463320.27,4,0,2,1,1,1
26,1,2,968784.93,3,0,2,1,3,1
38,2,2,1940202.45,3,1,1,0,3,1
35,2,1,520225.74,2,0,2,0,2,0
33,2,2,6048,4,1,2,1,2,0
46,2,3,432971.64,0,0,2,1,2,0
39,1,1,1901251.35,4,0,1,1,1,0
50,2,3,1063003.59,2,1,2,1,3,0
38,1,4,734148.9,0,1,2,0,3,0
30,1,3,36549,1,1,1,1,2,0
66,2,3,209772.36,0,1,2,1,2,1
52,2,3,865669.77,1,1,1,1,2,0
39,2,2,1402670.7,2,0,2,0,3,0
38,2,2,506312.64,4,0,2,0,1,0
41,1,2,848496.42,3,0,1,1,1,1
33,2,4,1401435.09,3,0,1,0,1,0
38,2,4,1456819.11,4,1,2,0,1,1
33,2,3,322585.92,1,0,1,1,2,0
65,1,1,100332,3,1,1,1,3,0
43,2,2,241793.19,0,0,2,1,3,0
59,2,3,1723855.77,4,0,1,0,1,1
31,1,3,824998.77,4,1,2,1,2,0
47,2,2,395141.85,4,0,4,1,1,0
34,1,4,2013869.16,1,0,1,1,2,0
30,1,3,1717969.05,5,0,1,1,3,0
41,2,3,1010058.39,1,0,1,1,1,0
27,1,2,1153419.57,3,1,2,1,1,0
51,1,4,298940.76,2,1,2,1,1,0
51,2,1,563061.6,2,0,2,1,1,0
31,2,3,1319135.4,5,0,2,1,3,0
37,2,4,746384.4,3,0,2,0,1,0
35,2,4,113148,3,0,2,1,2,0
40,2,4,657772.38,3,1,1,1,2,0
33,1,4,1567855.26,1,1,1,1,1,0
48,1,2,1390065.48,5,1,2,1,1,0
32,1,2,967463.46,5,0,2,1,3,0
23,2,1,948532.05,2,0,2,1,2,0
30,2,3,1903210.92,4,1,2,1,2,1
40,2,2,1459312.65,2,1,1,1,2,0
34,1,1,1021875.03,0,1,2,1,1,0
44,2,2,1363982.49,0,1,2,1,2,0
33,2,1,1249963.38,3,1,4,0,2,0
43,1,2,34533,1,1,2,0,1,0
40,1,2,1258183.89,3,1,2,1,2,0
41,2,3,806369.67,4,0,1,1,2,0
40,2,2,650129.67,0,1,1,0,3,1
30,2,2,1062752.67,4,0,1,1,3,0
60,2,2,1665551.25,2,0,1,0,2,1
31,2,3,1141356.33,4,1,1,0,1,0
32,2,1,716643.81,1,0,2,1,2,1
37,1,2,523674.72,1,0,1,1,1,0
33,2,4,481211.91,4,1,1,1,1,0
46,2,2,557096.76,3,0,2,1,3,0
29,1,2,174055.95,4,0,2,1,1,0
43,1,3,606686.94,2,0,1,0,2,0
36,1,2,1103594.22,4,0,1,0,2,1
47,2,2,1259024.58,2,0,2,1,3,0
31,2,3,86697,1,1,4,0,3,1
38,1,2,676267.38,3,0,1,1,1,1
31,2,3,840615.39,1,0,1,1,1,0
42,1,4,588736.62,4,0,1,1,1,0
68,2,3,855613.35,0,1,2,0,1,0
34,2,2,1887155.28,4,0,1,0,2,1
46,2,2,1481860.35,2,1,1,1,1,0
24,2,1,223390.44,1,0,2,1,2,1
46,2,2,417333.6,0,1,1,1,1,0
28,2,3,600623.64,2,1,2,0,2,1
27,1,4,339623.1,4,0,1,1,3,0
25,1,3,28314,2,1,2,1,2,0
33,2,3,2160007.47,4,1,1,1,2,0
30,2,1,156959.91,2,1,1,1,1,0
50,2,4,226363.41,2,1,1,0,2,0
41,1,3,1267085.79,3,0,1,0,1,1
32,1,4,189445.68,4,1,1,1,3,0
49,2,4,406048.41,0,0,2,0,2,0
28,1,3,711369.09,4,0,2,1,3,1
42,2,4,1981969.65,2,1,1,1,2,1
44,1,2,1691877.78,5,1,1,1,2,1
43,1,1,398044.53,4,1,1,1,1,0
29,1,1,798244.83,2,1,4,0,1,0
42,1,4,383382.36,0,0,2,1,2,0
41,2,3,1469661.39,3,0,1,1,1,0
45,1,1,1188439.29,3,0,1,1,2,0
65,2,3,101421,4,0,1,1,1,1
44,2,1,440167.32,2,1,1,0,1,0
32,1,1,46917,3,1,2,1,1,0
29,1,3,2019891.42,1,0,1,1,1,1
60,2,4,546706.98,2,0,2,0,1,0
47,2,3,1074114.81,4,1,2,1,3,0
51,1,3,1413761.85,1,0,2,1,3,1
43,1,1,795490.56,0,0,2,0,2,0
41,1,3,200341.44,3,1,2,1,1,0
57,2,1,1127233.8,3,0,1,0,1,0
54,2,3,129960,1,1,4,1,1,1
46,1,1,264606.48,3,1,1,0,3,0
53,2,2,123030,3,1,2,1,1,0
27,1,1,62703,0,1,2,0,1,0
43,1,1,905626.62,1,1,2,1,1,1
50,2,2,1276081.83,2,1,1,1,2,0
35,2,2,240853.68,1,1,1,1,2,0
47,2,1,1024568.46,0,1,1,1,3,0
39,1,2,816156.72,0,1,2,0,3,0
40,1,4,774052.56,4,0,2,0,3,0
30,2,1,1087202.97,4,1,1,1,1,0
40,1,4,365263.02,3,0,2,1,2,0
30,2,4,1118056.59,3,0,1,1,2,0
41,2,2,315591.75,2,0,2,1,1,0
43,1,1,572950.8,0,1,2,1,1,0
44,1,1,910135.71,1,0,1,0,1,0
37,2,3,144662.49,2,0,2,0,1,0
53,2,4,851971.23,4,1,1,0,1,0
36,2,1,124569.81,2,0,4,1,1,0
64,1,3,1028128.86,0,1,2,0,2,0
50,2,4,107586,4,1,1,1,2,0
46,2,1,689932.44,4,0,1,1,2,0
31,1,1,879052.32,2,0,1,0,1,0
38,1,3,1139787.18,2,1,1,1,2,0
44,2,4,1338048.72,0,1,1,0,2,0
38,1,4,22491,2,0,2,1,3,1
40,2,1,1265453.64,0,1,1,1,2,1
43,1,1,1189830.87,4,1,1,1,1,1
55,1,3,153540,1,1,2,1,2,0
34,1,2,322963.11,2,0,4,1,1,0
35,1,4,1275284.97,5,0,1,1,1,0
42,1,3,1239976.17,0,1,1,1,1,0
48,2,3,966801.06,2,1,1,1,1,0
32,1,2,738386.46,4,0,2,1,1,0
41,1,1,737376.03,4,1,2,0,1,0
43,2,1,1082867.58,3,1,1,0,1,0
33,1,3,1339763.13,3,1,2,1,1,0
50,1,4,1246374.27,1,0,1,1,1,0
34,2,1,1758071.7,4,0,1,1,1,0
29,2,1,376395.57,4,0,2,1,3,0
55,1,3,1301431.95,4,1,1,1,1,1
36,2,1,241104.78,3,1,1,1,3,1
43,2,4,414240.39,4,0,2,1,2,1
36,1,3,964241.28,2,1,2,1,3,0
34,2,3,836715.42,5,1,1,0,3,0
40,1,2,1292173.11,3,0,1,1,1,0
34,2,4,403567.65,1,1,2,1,2,0
52,2,4,42669,3,0,2,1,1,0
31,1,4,970267.68,4,0,2,1,2,0
50,1,2,831807,3,1,1,0,2,0
45,1,4,1048522.95,1,0,1,1,2,0
56,1,4,758221.29,2,0,2,0,1,0
57,1,3,1106870.58,3,0,2,1,1,0
42,1,3,1288476,5,1,1,0,3,0
32,2,3,390405.69,3,0,1,0,2,0
34,2,3,1668450.06,1,0,2,0,1,0
34,1,4,1565334.36,1,1,2,0,1,0
32,2,3,138555,1,0,2,0,2,0
37,2,3,982399.23,2,0,1,1,3,1
38,1,1,886896,1,0,1,0,2,0
45,2,2,1123579.89,3,1,2,1,3,1
28,2,4,1004493.24,2,1,2,1,3,0
40,2,3,169503.75,3,1,2,1,3,0
38,1,2,333,1,0,2,1,1,0
35,1,3,819995.4,3,1,2,0,1,0
40,1,4,790934.76,4,1,1,1,2,1
32,2,4,1391006.16,0,1,2,0,3,0
51,1,4,570963.24,3,0,1,1,1,1
57,1,1,659519.64,3,0,2,1,1,0
30,1,3,147231,3,1,2,1,3,0
32,2,3,525466.71,4,1,2,1,1,0
55,1,1,1413019.53,1,0,1,0,1,0
50,1,3,1576801.53,5,0,1,1,2,0
35,1,3,23940,4,1,1,0,1,0
48,1,3,708460.83,0,1,2,1,3,0
62,2,2,1239034.5,2,1,2,0,1,1
44,1,2,461673.27,2,1,4,1,3,0
37,2,4,271364.13,1,0,2,0,3,0
47,2,1,758118.6,4,0,2,1,1,0
47,2,1,2355921.81,4,0,1,0,2,0
54,1,3,1226531.61,2,1,2,1,1,0
26,1,1,906881.22,1,0,1,1,3,0
36,2,1,759298.5,4,1,2,0,2,0
38,2,4,568176.66,4,0,1,0,3,0
56,2,1,641089.17,0,0,1,1,1,0
36,1,1,858645.54,4,1,2,1,2,0
34,2,1,248838.57,2,1,2,1,1,1
43,2,1,1391321.43,1,1,1,0,1,1
31,2,4,769879.89,2,1,1,0,2,0
41,2,1,762709.41,0,1,1,1,1,1
48,2,4,759123.9,1,1,2,0,1,1
48,1,3,907555.32,1,1,2,1,1,0
34,2,2,1488196.89,3,0,1,1,2,0
33,1,2,15669,2,1,2,1,2,0
39,2,2,1087023.6,0,1,1,1,1,0
52,1,1,440052.57,3,1,4,1,2,0
64,2,1,23355,4,0,1,1,2,0
46,1,3,614016.54,4,0,2,1,1,0
40,2,2,719862.75,3,1,1,1,3,0
33,2,1,139707,4,1,2,0,3,0
37,1,3,1505356.65,4,0,2,0,1,1
47,1,3,108333,4,0,1,0,3,0
27,2,2,257216.94,1,1,2,1,3,0
47,2,4,459406.53,3,1,2,1,1,0
49,1,4,1234138.68,1,1,2,0,1,0
40,2,3,866523.42,0,1,1,0,1,0
52,1,2,925885.8,4,1,1,0,3,0
53,2,4,382773.24,0,1,2,0,1,0
30,2,2,739533.42,4,0,1,1,1,0
40,1,3,1056024.72,1,0,2,1,2,1
35,2,2,892169.37,2,1,1,1,2,0
28,1,4,526320.63,5,0,2,1,3,0
33,1,1,1405199.79,3,1,2,1,1,0
53,1,2,415639.71,0,1,1,0,2,1
51,1,4,596020.14,4,0,2,1,2,1
42,1,3,533277.54,1,0,2,0,2,1
39,2,3,924383.52,3,1,2,1,1,0
24,1,1,1063695.96,1,0,4,1,1,0
35,2,2,776319.75,4,0,1,1,1,0
37,1,2,192816.81,3,1,1,0,1,0
34,2,1,1601373.96,2,1,1,1,1,0
26,2,3,244682.91,1,0,2,1,2,0
39,2,3,1496732.67,2,1,1,0,3,0
49,2,3,1144047.24,1,1,1,1,1,1
47,2,4,1184885.46,4,1,2,1,1,0
40,1,3,221129.46,2,1,2,1,2,0
65,2,3,1710885.78,5,0,1,0,1,1
35,2,1,383794.47,3,1,2,1,2,0
45,1,2,1667869.02,1,0,1,1,1,0
45,2,2,789476.58,1,1,2,0,1,0
35,2,3,4194,2,1,2,1,2,0
54,1,2,1715270.76,3,0,2,1,1,0
31,2,1,981742.95,0,1,1,0,2,0
42,2,2,1188200.79,1,1,2,1,1,0
31,2,3,1638304.02,3,1,2,1,1,0
54,1,2,696971.07,1,0,1,1,2,0
46,2,4,732808.53,4,0,1,1,2,0
46,1,2,819178.47,1,0,1,1,2,0
30,2,3,1415092.32,3,1,1,1,2,0
37,1,4,1155259.44,3,1,2,0,2,0
39,2,1,1026457.74,0,0,1,0,2,0
37,2,3,282040.02,2,0,4,0,2,0
32,1,1,282056.04,2,0,2,1,1,0
41,2,2,668704.14,4,1,2,1,2,0
33,2,2,556214.4,0,1,2,1,1,0
36,1,1,147906,3,0,2,0,1,0
34,2,2,1073015.73,1,1,1,0,2,0
39,1,1,936762.66,3,0,2,1,2,0
37,2,3,1593211.23,0,0,1,1,1,0
35,2,2,602649.36,0,0,1,1,1,0
42,1,3,124314.12,4,1,2,0,3,0
40,2,1,983059.02,1,1,2,1,2,1
39,1,3,1562809.05,2,1,1,0,2,1
56,2,4,1150195.86,5,1,2,0,2,0
40,1,4,416532.87,4,0,2,1,3,0
56,1,3,1348839.09,3,0,2,1,3,0
38,1,3,762763.86,2,0,2,1,2,1
30,2,4,1280712.6,2,0,1,1,2,0
53,2,2,120447,2,1,4,1,1,0
35,1,3,45306,3,1,2,1,1,0
45,1,3,894207.06,4,1,1,0,3,0
31,1,4,246085.11,0,0,4,1,1,0
32,2,2,258785.82,0,0,1,0,2,0
33,2,3,167481,3,0,2,0,2,1
56,1,1,1895050.35,3,0,1,1,2,1
38,2,2,1194859.35,4,0,1,1,3,0
51,2,4,359392.23,3,1,1,0,1,0
41,2,2,217119.24,2,1,2,1,3,0
39,1,2,43312.68,4,1,1,1,1,0
59,1,1,1177639.47,0,0,1,1,3,0
30,2,1,1167303.24,4,0,2,0,2,0
45,2,2,334111.68,4,1,1,1,1,0
33,1,1,665910.18,5,1,1,0,1,0
41,1,2,1468372.68,2,0,2,1,2,0
57,2,1,341204.94,0,1,2,1,3,0
36,1,2,40469.4,1,1,2,1,1,0
39,1,1,521804.16,2,0,1,1,1,0
40,1,1,727194.96,1,0,1,0,3,0
31,1,2,1128535.38,4,0,1,1,1,0
32,1,2,20808,2,1,2,0,3,0
50,2,3,892783.89,3,0,1,1,2,0
56,2,1,1573678.35,5,0,1,1,1,1
30,2,2,756861.66,3,1,1,1,3,0
27,2,2,792968.94,4,1,2,0,3,0
46,1,3,258114.51,2,0,1,1,1,0
33,2,3,298035.18,1,0,2,1,3,0
43,2,3,748901.25,1,1,2,1,2,0
44,1,2,1049114.16,4,0,2,1,3,1
41,2,3,510715.71,2,1,2,1,1,0
31,1,3,1470939.75,4,1,2,1,1,0
37,1,1,1684405.26,4,1,1,1,2,1
40,2,3,422853.03,2,1,1,1,2,1
31,2,1,130572,0,0,1,1,1,0
30,2,4,656615.16,0,1,1,1,3,0
39,2,3,471103.74,0,0,2,1,2,0
50,2,1,789769.44,0,0,1,1,3,0
40,2,3,1062981.27,2,0,2,1,1,1
37,2,4,163609.38,0,1,4,1,1,0
66,1,3,157923,4,0,2,0,1,0
23,1,2,1836558.18,2,1,1,1,2,0
49,1,3,1288259.37,5,0,1,1,3,0
57,2,1,911095.2,3,1,1,0,1,1
52,2,2,1486809.09,5,0,2,0,1,0
40,2,3,170199,3,0,1,1,3,0
30,1,3,823090.77,3,1,1,1,2,0
44,1,4,324956.25,1,0,1,1,1,1
42,2,2,983524.5,1,1,2,1,1,0
62,2,1,1450150.11,4,0,2,1,1,1
39,2,1,684218.16,0,0,2,1,1,0
45,1,2,925893.81,1,0,1,1,2,0
52,1,2,655490.34,3,1,1,1,1,1
46,2,3,699787.53,4,1,2,1,2,1
32,1,3,972104.13,2,1,1,1,2,1
40,1,4,774410.13,4,0,4,1,1,1
37,2,3,1683472.14,5,1,1,1,2,0
33,1,1,486855.27,3,1,2,1,3,0
37,1,1,790034.67,0,0,1,1,1,0
56,1,3,595593.09,4,1,1,1,3,0
63,1,1,1500302.43,2,1,1,1,1,0
64,1,1,880243.56,5,0,1,1,1,0
38,1,4,125982,2,1,2,1,1,0
39,1,3,837959.58,2,0,1,1,2,0
34,2,3,1074523.95,0,1,1,0,3,1
53,1,2,1779249.51,3,1,1,1,2,0
29,2,1,869033.79,5,1,2,1,2,0
31,1,3,1176989.22,2,0,1,1,1,0
49,2,4,1232707.59,0,0,1,0,1,0
42,1,1,815201.19,1,0,1,1,2,0
59,2,3,2367937.53,3,0,1,0,3,0
46,2,3,1100871.72,0,1,2,0,3,0
41,1,1,463302.99,1,1,2,1,3,0
45,1,2,853356.78,3,0,2,0,2,1
38,1,1,189671.58,0,1,4,1,2,1
31,1,2,1199077.29,3,1,1,0,1,1
43,1,3,195068.61,3,1,1,1,2,1
42,1,1,668585.25,1,1,2,1,3,0
43,1,1,367627.86,1,1,1,0,1,0
50,1,4,375494.49,3,1,2,1,2,0
38,1,4,739484.64,3,1,2,0,1,0
36,1,4,229717.53,0,1,1,1,3,0
54,2,2,1525401.09,0,0,1,1,1,1
37,2,3,629032.5,1,0,1,1,1,0
60,2,4,1277648.82,3,1,2,0,2,0
38,2,4,557466.12,2,1,1,1,3,0
34,1,3,751058.46,2,0,2,1,1,1
35,1,2,1279672.2,1,1,2,1,1,1
60,2,4,111843,2,0,4,1,1,0
33,2,3,623305.62,2,0,1,1,3,0
55,1,3,870459.75,4,1,1,0,3,0
38,2,2,484032.42,2,0,2,1,1,1
60,1,2,1663069.23,2,1,1,1,2,0
54,2,1,1315541.97,2,0,1,0,3,0
52,1,2,773559.99,4,0,1,0,1,0
51,2,3,1102183.29,1,1,2,1,2,1
37,1,1,1007507.34,2,1,2,0,1,0
37,2,3,307293.93,1,1,1,0,1,0
35,2,4,742348.62,4,1,2,1,2,1
48,2,2,768571.47,4,0,4,1,3,1
65,1,4,1258277.49,0,0,1,1,2,1
40,2,2,162261,4,1,1,1,3,0
31,1,4,2309094.36,1,0,1,1,2,0
42,1,2,196958.97,2,0,2,1,2,0
43,1,4,1502473.86,0,1,1,1,1,0
30,2,3,944803.35,2,0,2,1,1,0
45,1,2,685572.66,5,1,1,1,1,1
30,2,3,59616,3,0,2,0,3,0
46,1,1,521375.85,1,0,2,0,1,0
33,2,1,2076838.47,1,0,1,1,1,1
52,2,1,295716.15,0,0,2,1,1,1
48,2,3,418650.48,0,1,2,1,1,1
56,2,2,140362.74,3,0,2,1,3,0
35,1,1,1176777,1,1,2,1,1,1
36,1,1,857778.75,4,1,1,1,2,0
29,1,1,965003.4,5,0,1,1,1,0
39,2,4,794672.82,0,1,2,0,1,0
48,2,2,336699.45,0,1,1,0,2,0
50,1,2,325468.17,1,0,2,0,2,0
37,1,1,1600257.33,2,1,1,0,1,0
24,1,1,623041.56,1,0,1,1,3,0
31,1,1,105997.86,0,1,2,1,1,0
33,1,2,1514153.34,4,0,2,1,1,0
45,2,2,497882.61,3,1,1,1,2,1
38,2,3,980943.12,4,1,2,1,1,0
37,1,2,152452.62,4,1,2,1,1,0
36,2,3,1335834.54,2,1,1,0,1,0
30,2,1,1120646.7,0,1,2,0,1,1
35,2,4,592249.95,2,0,4,1,1,0
26,2,1,1339463.07,3,0,1,1,1,0
50,2,2,1247428.89,4,0,2,0,1,0
47,1,2,749824.92,3,0,1,0,3,0
48,1,3,573287.85,4,1,2,1,1,1
61,2,3,312240.15,3,0,2,0,1,1
34,2,3,869694.66,3,0,2,1,1,0
28,1,3,1034517.69,4,0,1,0,1,1
48,2,3,1665730.53,3,0,1,0,1,1
41,1,1,1793819.34,4,0,1,1,2,1
36,1,3,1252902.06,4,1,1,1,2,0
52,2,4,351577.98,0,0,2,1,1,1
51,2,1,1137820.05,1,1,1,0,3,1
60,1,4,264811.32,1,0,2,1,1,0
41,1,1,1423927.17,1,1,1,1,1,0
36,2,4,333521.82,2,1,1,1,1,0
43,2,3,740873.07,3,1,2,1,1,0
48,1,2,95472,0,0,2,1,3,0
33,1,1,335000.52,0,0,1,0,1,0
36,2,3,581859.63,3,1,1,1,3,0
43,1,2,354114.54,2,0,1,1,2,1
45,2,1,425993.94,5,1,2,1,1,1
33,1,1,851233.77,1,0,1,1,3,1
24,2,2,960375.42,1,0,1,1,2,1
34,1,2,575196.12,4,0,2,0,1,0
41,1,4,827194.41,0,1,1,0,3,0
31,2,1,10260,2,0,2,1,1,0
33,1,3,1129825.44,1,0,2,1,1,1
34,1,4,73656,1,1,2,1,1,0
33,2,3,736940.34,4,0,1,1,2,0
23,1,2,1893798.54,2,0,1,1,2,1
46,2,2,100815.3,4,0,4,1,1,0
37,2,2,959192.19,3,0,2,0,3,0
35,1,3,1592263.62,3,0,1,1,2,0
71,1,4,1385085.33,2,1,2,0,2,1
71,2,1,1686182.04,1,1,2,0,1,1
41,2,2,1497920.13,2,0,1,1,1,0
55,1,3,518242.86,4,0,1,0,2,0
68,2,3,371512.53,1,0,1,1,3,0
32,2,3,606462.21,0,0,1,1,1,0
50,2,3,446394.87,0,0,1,0,3,0
34,1,2,172791,3,0,2,1,3,0
36,1,3,1655528.76,3,0,1,1,2,0
41,1,1,1034378.28,2,1,2,1,2,0
41,1,2,1293908.67,1,0,1,1,1,1
47,1,2,1159817.31,2,1,2,0,2,1
62,1,2,109115.28,3,0,1,0,3,1
33,1,4,67303.89,4,1,4,1,2,0
44,2,2,1256289.12,0,0,1,1,3,1
70,2,2,1174020.93,4,1,2,1,1,1
48,1,2,708665.13,3,0,2,1,1,0
47,2,2,794529.27,4,1,2,1,1,0
51,2,3,1492450.92,5,1,1,0,3,0
34,2,2,374946.39,0,1,1,1,1,1
47,1,4,913322.25,2,0,2,0,1,1
50,2,4,161379,0,0,4,1,2,1
36,1,3,500488.2,2,0,2,1,3,1
55,1,1,1105157.07,3,0,2,1,2,1
27,2,4,359241.12,0,0,1,1,2,0
41,2,2,605088,3,0,2,1,2,0
36,2,4,1018102.05,3,0,1,0,3,0
37,1,3,918018.99,1,1,2,0,1,0
33,1,2,928457.64,2,0,1,1,2,0
36,2,1,1292850.63,1,0,1,1,2,0
32,2,3,582711.12,2,1,1,1,1,0
39,2,3,36945,2,0,2,0,3,1
54,1,3,155689.65,4,0,2,0,3,1
35,2,2,267443.46,2,1,2,0,3,0
36,1,2,1370192.85,5,0,2,1,2,0
30,2,1,849623.67,4,1,2,0,1,0
26,1,2,1170034.92,2,1,1,1,1,0
34,1,2,281117.16,0,0,2,1,1,0
25,1,1,1160308.98,3,1,1,0,2,0
42,2,1,1175025.51,1,0,1,0,3,0
56,2,1,947485.62,3,0,2,0,2,0
40,1,4,1070531.82,2,0,2,1,3,0
50,2,2,1744342.74,0,0,1,1,3,1
40,2,1,90207,4,1,1,1,1,0
29,1,2,402111.18,1,1,1,1,3,0
32,2,2,1196324.55,1,0,2,0,2,0
33,1,1,660484.17,0,0,2,1,3,0
40,1,2,1737311.04,4,0,2,1,3,0
69,2,4,1053645.93,0,0,1,1,2,0
47,1,3,1115551.53,0,1,1,1,2,0
50,1,1,1672552.26,1,1,1,0,2,0
35,2,1,626110.56,0,1,1,1,1,0
36,1,4,993453.57,3,1,2,1,2,0
40,2,3,1745673.3,5,1,1,1,2,0
33,2,4,489374.37,2,1,1,0,1,1
26,1,3,494097.21,2,1,1,1,2,0
33,1,4,915985.35,4,1,1,1,1,0
32,2,4,940737.42,3,1,1,0,3,0
35,2,1,1107540.9,4,0,1,0,3,0
42,2,1,1373841.45,3,0,1,0,3,0
33,2,3,495253.44,4,0,1,1,1,0
38,2,3,1376379.27,4,1,1,1,2,0
42,1,3,191880,1,1,1,0,1,0
43,2,1,140625,5,1,2,1,1,1
29,2,4,746330.67,1,0,2,1,2,0
42,1,3,810900.72,3,0,2,0,2,1
41,1,3,882969.93,4,0,1,1,1,0
45,2,1,998498.61,2,0,1,0,3,0
33,1,2,37962,4,1,2,1,1,0
46,2,4,830205.63,2,0,1,0,1,0
54,1,3,759785.94,4,1,1,0,2,1
28,2,3,515519.28,1,1,1,1,1,0
42,2,2,161519.4,4,0,2,0,2,0
41,1,1,285319.62,0,1,2,1,1,0
45,1,3,946348.56,1,0,1,1,1,1
47,1,1,2051749.35,0,0,1,1,1,0
33,2,2,167249.61,4,1,1,1,3,0
38,1,4,870766.56,1,0,4,0,2,1
44,2,3,438917.4,2,1,2,1,1,0
37,2,2,543915.63,4,1,2,1,1,0
35,2,1,1351850.67,0,0,1,0,1,0
38,2,1,398442.69,0,0,2,1,3,0
55,1,3,358882.47,2,0,2,1,2,1
56,2,1,8451,0,0,2,1,1,0
